Date,Open,High,Low,Close,Moving Average 21,Moving Average 43,Moving Average 178,Wilder's RSI 14,Commodity Channel Index (CCI) 14
12/4/2019 11:23:00 AM,311.6,311.65,311.6,311.64,311.6233,311.6691,310.6519,48.82153,134.165
12/4/2019 11:24:00 AM,311.64,311.66,311.57,311.62,311.6186,311.6698,310.6682,47.3667,110.825
12/4/2019 11:25:00 AM,311.62,311.64,311.59,311.6,311.61,311.6688,310.6846,45.89609,83.14304
12/4/2019 11:26:00 AM,311.59,311.6,311.47,311.57,311.5962,311.67,310.7002,43.70311,-25.9523
12/4/2019 11:27:00 AM,311.57,311.62,311.55,311.57,311.5852,311.6712,310.7161,41.56433,22.82847
12/4/2019 11:28:00 AM,311.58,311.61,311.53,311.61,311.5762,311.674,310.7325,45.39923,19.43288
12/4/2019 11:29:00 AM,311.61,311.65,311.57,311.64,311.571,311.6756,310.7488,48.15168,90.58324
12/4/2019 11:30:00 AM,311.63,311.69,311.62,311.65,311.5705,311.6749,310.7653,49.07049,138.3927
12/4/2019 11:31:00 AM,311.65,311.77,311.64,311.76,311.5786,311.6756,310.7827,57.92321,207.7627
12/4/2019 11:32:00 AM,311.76,311.76,311.72,311.75,311.5891,311.6756,310.8006,56.9532,196.202
12/4/2019 11:33:00 AM,311.75,311.79,311.72,311.73,311.601,311.6737,310.8184,54.97335,154.7309
12/4/2019 11:34:00 AM,311.74,311.75,311.71,311.75,311.6124,311.673,310.836,56.59818,112.1869
12/4/2019 11:35:00 AM,311.75,311.87,311.74,311.82,311.6271,311.6732,310.8542,61.79768,150.672
12/4/2019 11:36:00 AM,311.82,311.84,311.8,311.82,311.6395,311.6725,310.8723,66.16313,126.4977
12/4/2019 11:37:00 AM,311.82,311.88,311.82,311.87,311.6533,311.6742,310.8898,68.89624,127.5186
12/4/2019 11:38:00 AM,311.86,311.97,311.86,311.89,311.671,311.6765,310.9081,69.94333,138.1376
12/4/2019 11:39:00 AM,311.89,311.9,311.84,311.86,311.6881,311.6786,310.9255,66.33593,97.69643
12/4/2019 11:40:00 AM,311.86,311.9,311.84,311.87,311.7029,311.6819,310.9427,66.94787,89.00974
12/4/2019 11:41:00 AM,311.87,311.9,311.86,311.9,311.7205,311.6847,310.9597,68.77954,87.58974
12/4/2019 11:42:00 AM,311.9,311.93,311.86,311.9,311.7343,311.6891,310.9761,70.53786,85.93695
12/4/2019 11:43:00 AM,311.9,311.95,311.89,311.89,311.7481,311.6912,310.9927,69.14283,90.48685
12/4/2019 11:44:00 AM,311.89,311.94,311.86,311.92,311.7614,311.693,311.0093,70.9996,79.35291
12/4/2019 11:45:00 AM,311.92,311.92,311.87,311.89,311.7743,311.697,311.026,66.67871,58.30014
12/4/2019 11:46:00 AM,311.89,311.89,311.81,311.81,311.7843,311.6991,311.0419,56.75674,-24.28581
12/4/2019 11:47:00 AM,311.81,311.82,311.79,311.82,311.7962,311.7,311.058,57.60658,-80.57108
12/4/2019 11:48:00 AM,311.83,311.84,311.77,311.78,311.8062,311.6982,311.0738,53.11359,-126.1118
12/4/2019 11:49:00 AM,311.78,311.79,311.76,311.76,311.8133,311.6972,311.0887,50.97445,-157.1811
12/4/2019 11:50:00 AM,311.76,311.79,311.73,311.76,311.8191,311.6963,311.1022,48.85544,-147.1738
12/4/2019 11:51:00 AM,311.76,311.79,311.74,311.75,311.8238,311.6963,311.1153,47.78422,-115.8918
12/4/2019 11:52:00 AM,311.75,311.76,311.69,311.69,311.8205,311.697,311.1284,41.85964,-142.859
12/4/2019 11:53:00 AM,311.69,311.72,311.67,311.7,311.8181,311.6995,311.1413,43.12658,-130.828
12/4/2019 11:54:00 AM,311.7,311.73,311.69,311.7,311.8167,311.7035,311.1539,44.43065,-103.16
12/4/2019 11:55:00 AM,311.7,311.72,311.67,311.69,311.8138,311.7084,311.1663,43.35996,-101.315
12/4/2019 11:56:00 AM,311.69,311.71,311.65,311.66,311.8062,311.7119,311.1785,40.23096,-106.2835
